Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right
380.895, 533, 275, 140.478, 10, 0, 25, 12
380.932, 533, 275, 140.631, 10, 0, 25, 12
380.967, 533, 275, 139.636, 10, 0, 25, 12
380.997, 533, 275, 139.636, 10, 0, 25, 12
381.035, 533, 275, 139.636, 10, 0, 25, 12
381.064, 533, 275, 139.636, 10, 0, 25, 12
381.101, 533, 275, 139.636, 10, 0, 25, 12
381.132, 533, 276, 140.478, 10, 0, 25, 12
381.163, 533, 276, 140.478, 10, 0, 25, 12
381.196, 534, 276, 141.171, 10, 0, 25, 12
381.235, 533, 276, 140.478, 10, 0, 25, 12
381.268, 534, 276, 142.908, 10, 0, 25, 12
381.302, 534, 276, 141.171, 10, 0, 25, 12
381.334, 534, 276, 141.171, 10, 0, 25, 12
381.364, 534, 276, 141.171, 10, 0, 25, 12
381.401, 534, 276, 141.171, 10, 0, 25, 12
381.438, 534, 276, 141.171, 10, 0, 25, 12
381.463, 534, 276, 141.171, 10, 0, 25, 12
381.494, 534, 276, 141.171, 10, 0, 25, 12
381.536, 534, 276, 141.171, 10, 0, 25, 12
381.566, 534, 276, 141.171, 10, 0, 25, 12
381.602, 534, 276, 141.843, 10, 0, 25, 12
381.639, 534, 276, 141.843, 10, 0, 25, 12
381.664, 534, 277, 143.57, 10, 0, 25, 12
381.699, 534, 277, 143.57, 10, 0, 25, 12
381.735, 534, 277, 143.57, 10, 0, 25, 12
381.765, 534, 277, 143.57, 10, 0, 25, 12
381.798, 534, 277, 143.57, 10, 0, 25, 12
381.834, 534, 277, 143.57, 10, 0, 25, 12
381.865, 534, 277, 143.57, 10, 0, 25, 12
381.895, 534, 277, 143.57, 10, 0, 25, 12
381.932, 534, 277, 142.697, 10, 0, 25, 12
381.963, 534, 277, 142.697, 10, 0, 25, 12
381.999, 534, 277, 142.697, 10, 0, 25, 12
382.036, 534, 277, 142.697, 10, 0, 25, 12
382.071, 534, 277, 143.57, 10, 0, 25, 12
382.097, 534, 278, 144.463, 10, 0, 25, 12
382.134, 534, 278, 144.463, 10, 0, 25, 12
382.17, 534, 278, 144.463, 10, 0, 25, 12
382.195, 534, 278, 145.098, 10, 0, 25, 12
382.232, 535, 278, 145.714, 10, 0, 25, 12
382.263, 534, 278, 145.098, 10, 0, 25, 12
382.299, 535, 278, 145.714, 10, 0, 25, 12
382.336, 534, 278, 145.098, 10, 0, 25, 12
382.369, 535, 278, 145.714, 10, 0, 25, 12
382.397, 535, 278, 145.714, 10, 0, 25, 12
382.433, 534, 278, 145.098, 10, 0, 25, 12
382.469, 534, 279, 146.004, 10, 0, 25, 12
382.494, 534, 279, 146.004, 10, 0, 25, 12
382.53, 534, 279, 146.004, 10, 0, 25, 12
382.563, 535, 279, 146.612, 10, 0, 25, 12
382.594, 535, 279, 147.529, 10, 0, 25, 12
382.633, 535, 279, 148.11, 10, 0, 25, 12
382.663, 535, 279, 148.11, 10, 0, 25, 12
382.695, 535, 279, 148.11, 10, 0, 25, 12
382.732, 535, 280, 149.037, 10, 0, 25, 12
382.764, 535, 280, 149.037, 10, 0, 25, 12
382.803, 535, 280, 149.037, 10, 0, 25, 12
382.838, 535, 280, 149.037, 10, 0, 25, 12
382.865, 535, 280, 149.037, 10, 0, 25, 12
382.9, 535, 280, 149.037, 10, 0, 25, 12
382.936, 536, 280, 149.589, 10, 0, 25, 12
382.97, 535, 280, 149.037, 10, 0, 25, 12
382.998, 536, 280, 149.589, 10, 0, 25, 12
383.031, 535, 280, 149.037, 10, 0, 25, 12
383.064, 535, 280, 149.037, 10, 0, 25, 12
383.099, 535, 281, 150.525, 10, 0, 25, 12
383.139, 535, 281, 150.525, 10, 0, 25, 12
383.162, 535, 281, 150.525, 10, 0, 25, 12
383.199, 535, 281, 151.477, 10, 0, 25, 12
383.235, 536, 281, 151.991, 10, 0, 25, 12
383.271, 536, 281, 151.991, 10, 0, 25, 12
383.296, 536, 281, 151.991, 10, 0, 25, 12
383.331, 536, 281, 151.991, 10, 0, 25, 12
383.365, 536, 281, 151.991, 10, 0, 25, 12
383.398, 536, 282, 152.95, 10, 0, 25, 12
383.441, 536, 282, 152.95, 10, 0, 25, 12
383.464, 536, 282, 152.95, 10, 0, 25, 12
383.499, 536, 282, 152.95, 10, 0, 25, 12
383.535, 536, 282, 153.436, 10, 0, 25, 12
383.569, 536, 282, 152.95, 10, 0, 25, 12
383.597, 536, 282, 153.436, 10, 0, 25, 12
383.633, 536, 282, 153.436, 10, 0, 25, 12
383.666, 536, 282, 154.398, 10, 0, 25, 12
383.696, 536, 282, 154.398, 10, 0, 25, 12
383.731, 536, 283, 155.377, 10, 0, 25, 12
383.764, 536, 283, 155.377, 10, 0, 25, 12
383.799, 536, 283, 155.377, 10, 0, 25, 12
383.837, 536, 283, 155.377, 10, 0, 25, 12
383.869, 536, 283, 155.377, 10, 0, 25, 12
383.897, 536, 283, 155.377, 10, 0, 25, 12
383.937, 536, 284, 156.371, 10, 0, 25, 12
383.964, 536, 284, 156.802, 10, 0, 25, 12
383.995, 536, 284, 156.371, 10, 0, 25, 12
384.032, 536, 284, 156.802, 10, 0, 25, 12
384.065, 536, 284, 156.802, 10, 0, 25, 12
384.095, 536, 284, 157.797, 10, 0, 25, 12
384.131, 536, 284, 157.797, 10, 0, 25, 12
384.162, 536, 284, 157.797, 10, 0, 25, 12
384.196, 536, 284, 157.797, 10, 0, 25, 12
384.233, 536, 284, 157.797, 10, 0, 25, 12
384.268, 536, 284, 157.797, 10, 0, 25, 12
384.302, 536, 285, 158.807, 10, 0, 25, 12
384.333, 536, 285, 158.807, 10, 0, 25, 12
384.364, 536, 285, 158.807, 10, 0, 25, 12
384.399, 536, 285, 158.807, 10, 0, 25, 12
384.435, 536, 285, 158.807, 10, 0, 25, 12
384.468, 536, 285, 160.202, 10, 0, 25, 12
384.499, 537, 286, 161.566, 10, 0, 25, 12
384.533, 537, 286, 161.566, 10, 0, 25, 12
384.567, 537, 286, 161.566, 10, 0, 25, 12
384.594, 536, 286, 161.223, 10, 0, 25, 12
384.631, 536, 286, 161.223, 10, 0, 25, 12
384.663, 536, 285, 160.202, 10, 0, 25, 12
384.694, 536, 286, 161.223, 10, 0, 25, 12
384.735, 536, 286, 161.223, 10, 0, 25, 12
384.77, 536, 286, 161.223, 10, 0, 25, 12
384.798, 536, 286, 162.256, 10, 0, 25, 12
384.841, 536, 286, 162.256, 10, 0, 25, 12
384.862, 536, 286, 162.583, 10, 0, 25, 12
384.895, 536, 287, 163.611, 10, 0, 25, 12
384.932, 536, 287, 163.611, 10, 0, 25, 12
384.963, 536, 287, 163.611, 10, 0, 25, 12
385.002, 537, 287, 163.91, 10, 0, 25, 12
385.034, 536, 287, 163.611, 10, 0, 25, 12
385.065, 537, 288, 164.932, 10, 0, 25, 12
385.096, 537, 287, 163.91, 10, 0, 25, 12
385.132, 537, 287, 163.91, 10, 0, 25, 12
385.162, 537, 287, 164.932, 10, 0, 25, 12
385.195, 537, 288, 166.219, 10, 0, 25, 12
385.232, 537, 288, 166.219, 10, 0, 25, 12
385.263, 537, 288, 166.219, 10, 0, 25, 12
385.298, 537, 288, 166.219, 10, 0, 25, 12
385.338, 537, 289, 167.243, 10, 0, 25, 12
385.365, 537, 288, 167.243, 10, 0, 25, 12
385.396, 537, 289, 168.276, 10, 0, 25, 12
385.432, 537, 289, 167.243, 10, 0, 25, 12
385.466, 537, 289, 168.276, 10, 0, 25, 12
385.495, 537, 289, 168.276, 10, 0, 25, 12
385.532, 537, 289, 168.276, 10, 0, 25, 12
385.565, 537, 289, 168.276, 10, 0, 25, 12
385.601, 537, 289, 168.276, 10, 0, 25, 12
385.639, 537, 290, 169.509, 10, 0, 25, 12
385.665, 537, 290, 169.509, 10, 0, 25, 12
385.697, 537, 290, 170.538, 10, 0, 25, 12
385.737, 537, 290, 170.538, 10, 0, 25, 12
385.771, 537, 290, 170.538, 10, 0, 25, 12
385.801, 537, 291, 171.574, 10, 0, 25, 12
385.838, 537, 290, 170.538, 10, 0, 25, 12
385.865, 537, 291, 172.615, 10, 0, 25, 12
385.902, 537, 291, 172.615, 10, 0, 25, 12
385.936, 537, 291, 171.574, 10, 0, 25, 12
385.968, 537, 291, 171.574, 10, 0, 25, 12
385.996, 537, 291, 171.574, 10, 0, 25, 12
386.033, 536, 291, 171.417, 10, 0, 25, 12
386.066, 536, 291, 172.615, 10, 0, 25, 12
386.101, 536, 291, 172.477, 10, 0, 25, 12
386.137, 536, 292, 173.542, 10, 0, 25, 12
386.166, 536, 292, 173.542, 10, 0, 25, 12
386.195, 536, 292, 174.611, 10, 0, 25, 12
386.231, 536, 292, 173.542, 10, 0, 25, 12
386.265, 536, 292, 174.711, 10, 0, 25, 12
386.297, 536, 292, 174.611, 10, 0, 25, 12
386.331, 536, 292, 174.611, 10, 0, 25, 12
386.366, 536, 293, 175.764, 10, 0, 25, 12
386.403, 536, 293, 176.821, 10, 0, 25, 12
386.438, 536, 293, 175.764, 10, 0, 25, 12
386.465, 536, 293, 176.821, 10, 0, 25, 12
386.499, 536, 293, 175.764, 10, 0, 25, 12
386.538, 536, 293, 175.764, 10, 0, 25, 12
386.567, 536, 293, 176.821, 10, 0, 25, 12
386.596, 536, 294, 177.88, 10, 0, 25, 12
386.635, 536, 294, 177.88, 10, 0, 25, 12
386.663, 536, 294, 177.88, 10, 0, 25, 12
386.694, 536, 294, 177.88, 10, 0, 25, 12
386.731, 536, 294, 177.88, 10, 0, 25, 12
386.763, 536, 294, 178.94, 10, 0, 25, 12
386.796, 536, 295, 180.001, 10, 0, 25, 12
386.835, 536, 295, 180.001, 10, 0, 25, 12
386.871, 536, 295, 180.001, 10, 0, 25, 12
386.896, 536, 295, 180.001, 10, 0, 25, 12
386.932, 536, 295, 180.001, 10, 0, 25, 12
386.964, 536, 295, 180.001, 10, 0, 25, 12
386.996, 536, 295, -178.94, 10, 0, 25, 12
387.032, 536, 295, 180.001, 10, 0, 25, 12
387.064, 535, 295, -178.92, 10, 0, 25, 12
387.098, 536, 296, -177.88, 10, 0, 25, 12
387.137, 536, 296, -177.88, 10, 0, 25, 12
387.165, 535, 295, -178.94, 10, 0, 25, 12
387.194, 535, 296, -177.88, 10, 0, 25, 12
387.232, 535, 296, -177.88, 10, 0, 25, 12
387.266, 535, 296, -177.88, 10, 0, 25, 12
387.297, 535, 296, -176.761, 10, 0, 25, 12
387.339, 535, 296, -177.88, 10, 0, 25, 12
387.367, 535, 297, -175.764, 10, 0, 25, 12
387.4, 535, 297, -175.764, 10, 0, 25, 12
387.437, 535, 297, -175.764, 10, 0, 25, 12
387.47, 535, 297, -175.764, 10, 10, 25, 30
387.497, 535, 297, -175.764, 10, 10, 25, 30
387.532, 535, 297, -175.764, 10, 10, 25, 30
387.566, 535, 297, -175.764, 10, 10, 25, 30
387.6, 535, 297, -174.711, 10, 10, 25, 30
387.638, 535, 298, -174.711, 10, 10, 25, 30
387.667, 535, 297, -174.711, 10, 10, 25, 30
387.7, 535, 298, -173.66, 10, 10, 25, 30
387.735, 535, 298, -173.66, 10, 10, 25, 30
387.773, 535, 298, -173.66, 10, 10, 25, 30
387.794, 535, 298, -173.66, 10, 10, 25, 30
387.831, 535, 298, -173.66, 10, 10, 25, 30
387.864, 535, 298, -172.615, 10, 10, 25, 30
387.899, 535, 298, -172.615, 10, 10, 25, 30
387.937, 535, 298, -172.615, 10, 10, 25, 30
387.965, 535, 298, -172.615, 10, 10, 25, 30
388.001, 535, 299, -171.574, 10, 10, 25, 30
388.035, 535, 299, -171.574, 10, 10, 25, 30
388.069, 535, 299, -171.574, 10, 10, 25, 30
388.098, 535, 299, -171.574, 10, 10, 25, 30
388.135, 535, 299, -171.574, 10, 10, 25, 30
388.169, 535, 299, -171.574, 10, 10, 25, 30
388.199, 535, 299, -171.574, 10, 10, 25, 30
388.238, 535, 299, -170.538, 10, 10, 25, 30
388.264, 534, 299, -170.363, 10, 10, 25, 30
388.298, 534, 299, -170.363, 10, 10, 25, 30
388.331, 534, 300, -169.316, 10, 10, 25, 30
388.363, 534, 299, -170.363, 10, 10, 25, 30
388.395, 534, 300, -169.316, 10, 10, 25, 30
388.431, 534, 300, -169.316, 10, 10, 25, 30
388.467, 534, 300, -169.316, 10, 10, 25, 30
388.497, 534, 300, -169.316, 10, 10, 25, 30
388.538, 534, 300, -169.316, 10, 10, 25, 30
388.564, 534, 300, -168.276, 10, 10, 25, 30
388.601, 534, 300, -168.276, 10, 10, 25, 30
388.635, 534, 300, -168.276, 10, 10, 25, 30
388.667, 534, 300, -168.276, 10, 10, 25, 30
388.695, 534, 301, -167.243, 10, 10, 25, 30
388.73, 534, 301, -167.243, 10, 10, 25, 30
388.762, 534, 301, -167.243, 10, 10, 25, 30
388.794, 534, 301, -167.243, 10, 10, 25, 30
388.834, 534, 301, -167.243, 10, 10, 25, 30
388.864, 534, 301, -167.243, 10, 10, 25, 30
388.897, 534, 301, -167.243, 10, 10, 25, 30
388.936, 534, 301, -166.219, 10, 10, 25, 30
388.97, 534, 301, -166.219, 10, 10, 25, 30
388.995, 534, 301, -166.219, 10, 10, 25, 30
389.031, 534, 301, -166.219, 10, 10, 25, 30
389.065, 534, 302, -165.204, 10, 10, 25, 30
389.1, 533, 302, -164.932, 10, 10, 25, 30
389.138, 533, 302, -164.932, 10, 10, 25, 30
389.165, 533, 302, -164.932, 10, 10, 25, 30
389.196, 533, 302, -164.932, 10, 10, 25, 30
389.236, 533, 302, -164.932, 10, 10, 25, 30
389.268, 533, 302, -163.91, 10, 10, 25, 30
389.294, 533, 303, -162.898, 10, 10, 25, 30
389.33, 533, 303, -162.898, 10, 10, 25, 30
389.363, 533, 303, -162.898, 10, 10, 25, 30
389.398, 533, 303, -162.898, 10, 10, 25, 30
389.439, 533, 303, -162.898, 10, 10, 25, 30
389.465, 533, 303, -162.898, 10, 10, 25, 30
389.499, 533, 303, -162.898, 10, 10, 25, 30
389.534, 533, 303, -162.898, 10, 10, 25, 30
389.57, 533, 304, -161.897, 10, 10, 25, 30
389.596, 533, 304, -161.897, 10, 10, 25, 30
389.632, 533, 304, -160.907, 10, 10, 25, 30
389.667, 533, 304, -161.897, 10, 10, 25, 30
389.7, 532, 304, -160.561, 10, 10, 25, 30
389.739, 532, 304, -161.566, 10, 10, 25, 30
389.769, 532, 304, -160.561, 10, 10, 25, 30
389.797, 532, 304, -160.561, 10, 10, 25, 30
389.834, 532, 304, -160.561, 10, 10, 25, 30
389.872, 532, 304, -160.561, 10, 10, 25, 30
389.898, 532, 304, -160.561, 10, 10, 25, 30
389.934, 532, 304, -160.561, 10, 10, 25, 30
389.966, 532, 305, -159.568, 10, 10, 25, 30
390, 532, 305, -159.194, 10, 10, 25, 30
390.038, 532, 305, -159.568, 10, 10, 25, 30
390.063, 532, 305, -159.568, 10, 10, 25, 30
390.096, 532, 305, -159.568, 10, 10, 25, 30
390.132, 532, 305, -159.568, 10, 10, 25, 30
390.166, 532, 305, -159.568, 10, 10, 25, 30
390.196, 532, 305, -158.588, 10, 10, 25, 30
390.232, 532, 305, -158.588, 10, 10, 25, 30
390.268, 532, 305, -158.588, 10, 10, 25, 30
390.295, 532, 305, -158.588, 10, 10, 25, 30
390.332, 532, 306, -157.62, 10, 10, 25, 30
390.364, 532, 306, -157.62, 10, 10, 25, 30
390.394, 531, 306, -156.802, 10, 10, 25, 30
390.438, 531, 306, -157.218, 10, 10, 25, 30
390.463, 531, 306, -157.218, 10, 10, 25, 30
390.498, 531, 306, -156.802, 10, 10, 25, 30
390.531, 531, 306, -156.802, 10, 10, 25, 30
390.568, 531, 306, -156.802, 10, 10, 25, 30
390.602, 531, 306, -155.821, 10, 10, 25, 30
390.634, 531, 307, -155.298, 10, 10, 25, 30
390.665, 531, 307, -155.298, 10, 10, 25, 30
390.7, 531, 307, -155.298, 10, 10, 25, 30
390.737, 531, 307, -155.298, 10, 10, 25, 30
390.767, 531, 307, -155.298, 10, 10, 25, 30
390.797, 531, 307, -155.298, 10, 10, 25, 30
390.83, 531, 307, -154.856, 10, 10, 25, 30
390.862, 531, 307, -154.856, 10, 10, 25, 30
390.898, 530, 307, -154.398, 10, 10, 25, 30
390.931, 530, 307, -154.398, 10, 10, 25, 30
390.963, 530, 307, -154.398, 10, 10, 25, 30
390.998, 530, 307, -154.398, 10, 10, 25, 30
391.034, 530, 307, -154.398, 10, 10, 25, 30
391.069, 530, 307, -154.398, 10, 10, 25, 30
391.099, 530, 308, -152.97, 10, 10, 25, 30
391.13, 530, 308, -152.97, 10, 10, 25, 30
391.163, 530, 308, -152.97, 10, 10, 25, 30
391.195, 530, 308, -152.97, 10, 10, 25, 30
391.238, 530, 308, -152.97, 10, 10, 25, 30
391.266, 530, 308, -152.97, 10, 10, 25, 30
391.302, 530, 308, -152.489, 10, 10, 25, 30
391.336, 529, 308, -151.991, 10, 10, 25, 30
391.368, 529, 309, -151.05, 10, 10, 25, 30
391.402, 529, 308, -151.991, 10, 10, 25, 30
391.433, 529, 309, -151.05, 10, 10, 25, 30
391.467, 529, 309, -151.05, 10, 10, 25, 30
391.498, 529, 308, -151.991, 10, 10, 25, 30
391.538, 529, 308, -151.991, 10, 10, 25, 30
391.564, 529, 309, -151.05, 10, 10, 25, 30
391.601, 529, 309, -151.05, 10, 10, 25, 30
391.635, 529, 309, -151.05, 10, 10, 25, 30
391.665, 529, 309, -150.125, 10, 10, 25, 30
391.699, 529, 309, -150.125, 10, 10, 25, 30
391.732, 529, 309, -150.125, 0, 10, 12, 30
391.766, 529, 309, -150.125, 0, 10, 12, 30
391.804, 529, 309, -150.125, 0, 10, 12, 30
391.831, 529, 309, -150.125, 0, 10, 12, 30
391.863, 529, 309, -150.125, 0, 10, 12, 30
391.899, 529, 309, -150.125, 0, 10, 12, 30
391.931, 528, 310, -148.672, 0, 10, 12, 30
391.971, 528, 310, -148.672, 0, 10, 12, 30
391.999, 528, 310, -148.672, 0, 10, 12, 30
392.032, 528, 310, -148.672, 0, 10, 12, 30
392.067, 528, 310, -148.672, 0, 10, 12, 30
392.101, 528, 310, -147.772, 0, 10, 12, 30
392.138, 528, 310, -148.11, 0, 10, 12, 30
392.164, 528, 310, -147.201, 0, 10, 12, 30
392.198, 528, 310, -147.201, 0, 10, 12, 30
392.236, 528, 310, -147.201, 0, 10, 12, 30
392.268, 528, 310, -147.201, 0, 10, 12, 30
392.297, 528, 310, -147.201, 0, 10, 12, 30
392.332, 528, 310, -147.772, 0, 10, 12, 30
392.367, 528, 310, -147.772, 0, 10, 12, 30
392.4, 528, 311, -146.31, 0, 10, 12, 30
392.432, 528, 310, -147.772, 0, 10, 12, 30
392.464, 528, 311, -146.31, 0, 10, 12, 30
392.497, 528, 311, -146.31, 0, 10, 12, 30
392.536, 528, 311, -146.31, 0, 10, 12, 30
392.57, 528, 311, -146.31, 0, 10, 12, 30
392.598, 527, 311, -144.834, 0, 10, 12, 30
392.631, 527, 311, -144.834, 0, 10, 12, 30
392.664, 527, 311, -144.834, 0, 10, 12, 30
392.698, 527, 311, -144.834, 0, 10, 12, 30
392.738, 527, 311, -144.834, 0, 10, 12, 30
392.766, 527, 311, -144.834, 0, 10, 12, 30
392.801, 527, 311, -144.834, 0, 10, 12, 30
392.836, 527, 311, -144.834, 0, 10, 12, 30
392.865, 527, 312, -143.973, 0, 10, 12, 30
392.897, 527, 312, -143.973, 0, 10, 12, 30
392.933, 527, 312, -143.973, 0, 10, 12, 30
392.965, 527, 312, -143.973, 0, 10, 12, 30
392.997, 527, 312, -143.973, 0, 10, 12, 30
393.031, 527, 312, -143.973, 0, 10, 12, 30
393.063, 527, 312, -143.973, 0, 10, 12, 30
393.097, 526, 312, -143.344, 0, 10, 12, 30
393.136, 526, 312, -141.843, 0, 10, 12, 30
393.167, 526, 312, -143.344, 0, 10, 12, 30
393.197, 526, 312, -142.496, 0, 10, 12, 30
393.233, 526, 313, -141.667, 0, 10, 12, 30
393.266, 526, 313, -141.667, 0, 10, 12, 30
393.3, 526, 313, -141.667, 0, 10, 12, 30
393.34, 526, 313, -141.01, 0, 10, 12, 30
393.364, 526, 313, -141.01, 0, 10, 12, 30
393.401, 526, 313, -141.01, 0, 10, 12, 30
393.431, 526, 313, -141.01, 0, 10, 12, 30
393.464, 526, 313, -141.01, 0, 10, 12, 30
393.495, 526, 313, -141.01, 0, 10, 12, 30
393.531, 526, 313, -141.01, 0, 10, 12, 30
393.567, 525, 313, -140.333, 0, 10, 12, 30
393.604, 525, 313, -140.333, 0, 10, 12, 30
393.633, 525, 313, -140.333, 0, 10, 12, 30
393.665, 525, 313, -140.333, 0, 10, 12, 30
393.699, 525, 314, -139.515, 0, 10, 12, 30
393.733, 525, 313, -140.333, 0, 10, 12, 30
393.768, 525, 313, -139.515, 0, 10, 12, 30
393.796, 525, 313, -139.515, 0, 10, 12, 30
393.831, 525, 314, -138.716, 0, 10, 12, 30
393.863, 525, 314, -138.716, 0, 10, 12, 30
393.897, 525, 314, -138.716, 0, 10, 12, 30
393.939, 525, 314, -138.013, 0, 10, 12, 30
393.964, 525, 314, -138.013, 0, 10, 12, 30
394, 525, 314, -138.716, 0, 10, 12, 30
394.035, 525, 314, -138.013, 0, 10, 12, 30
394.07, 525, 314, -138.013, 0, 10, 12, 30
394.097, 524, 314, -137.291, 0, 10, 12, 30
394.132, 524, 314, -137.291, 0, 10, 12, 30
394.168, 524, 314, -137.291, 0, 10, 12, 30
394.204, 524, 314, -137.291, 0, 10, 12, 30
394.233, 524, 314, -137.291, 0, 10, 12, 30
394.265, 524, 315, -137.232, 0, 10, 12, 30
394.299, 524, 315, -136.508, 0, 10, 12, 30
394.336, 524, 315, -136.508, 0, 10, 12, 30
394.37, 524, 315, -136.508, 0, 10, 12, 30
394.398, 524, 315, -136.508, 0, 10, 12, 30
394.435, 524, 315, -136.508, 0, 10, 12, 30
394.47, 524, 315, -136.508, 0, 10, 12, 30
394.505, 524, 315, -136.508, 0, 10, 12, 30
394.531, 524, 315, -136.508, 0, 10, 12, 30
394.565, 524, 315, -135.745, 0, 10, 12, 30
394.6, 524, 315, -135.745, 0, 10, 12, 30
394.636, 523, 315, -135.001, 0, 10, 12, 30
394.667, 523, 315, -135.001, 0, 10, 12, 30
394.696, 523, 316, -134.256, 0, 10, 12, 30
394.732, 523, 315, -135.001, 0, 10, 12, 30
394.767, 523, 316, -134.256, 0, 10, 12, 30
394.797, 523, 316, -134.256, 0, 10, 12, 30
394.836, 523, 316, -134.256, 0, 10, 12, 30
394.865, 523, 316, -134.256, 0, 10, 12, 30
394.901, 523, 316, -134.256, 0, 10, 12, 30
394.931, 523, 316, -134.256, 0, 10, 12, 30
394.963, 523, 316, -133.493, 0, 10, 12, 30
394.994, 523, 316, -133.493, 0, 10, 12, 30
395.031, 523, 316, -133.493, 0, 10, 12, 30
395.062, 523, 316, -133.493, 0, 10, 12, 30
395.103, 523, 317, -132.065, 0, 10, 12, 30
395.133, 523, 317, -132.769, 0, 10, 12, 30
395.164, 523, 317, -132.769, 0, 10, 12, 30
395.199, 523, 317, -132.065, 0, 10, 12, 30
395.235, 523, 317, -132.065, 0, 10, 12, 30
395.27, 523, 317, -132.065, 0, 10, 12, 30
395.298, 522, 317, -131.285, 0, 10, 12, 30
395.332, 522, 317, -131.285, 0, 10, 12, 30
395.368, 522, 317, -131.285, 0, 10, 12, 30
395.4, 522, 317, -131.285, 0, 10, 12, 30
395.435, 522, 317, -131.285, 0, 10, 12, 30
395.464, 522, 317, -130.487, 0, 10, 12, 30
395.498, 522, 317, -130.487, 0, 10, 12, 30
395.532, 522, 317, -130.487, 0, 10, 12, 30
395.563, 522, 318, -129.806, 0, 10, 12, 30
395.596, 522, 318, -129.806, 0, 10, 12, 30
395.633, 522, 318, -129.806, 0, 10, 12, 30
395.668, 522, 318, -129.806, 0, 10, 12, 30
395.701, 522, 318, -129.806, 0, 10, 12, 30
395.737, 521, 318, -128.991, 0, 10, 12, 30
395.767, 521, 318, -128.991, 0, 10, 12, 30
395.802, 521, 318, -128.991, 0, 10, 12, 30
395.832, 521, 318, -128.158, 0, 10, 12, 30
395.87, 521, 318, -128.991, 0, 10, 12, 30
395.898, 521, 318, -128.991, 0, 10, 12, 30
395.931, 521, 318, -128.991, 0, 10, 12, 30
395.965, 521, 318, -128.158, 0, 10, 12, 30
396.002, 521, 318, -128.991, 0, 10, 12, 30
396.034, 521, 318, -128.991, 0, 10, 12, 30
396.065, 521, 319, -126.87, 0, 10, 12, 30
396.099, 521, 318, -127.505, 0, 10, 12, 30
396.135, 520, 319, -126.028, 0, 10, 12, 30
396.17, 520, 319, -126.028, 0, 10, 12, 30
396.194, 520, 319, -126.028, 0, 10, 12, 30
396.232, 520, 319, -126.028, 0, 10, 12, 30
396.264, 520, 319, -126.028, 0, 10, 12, 30
396.296, 520, 319, -126.028, 0, 10, 12, 30
396.33, 520, 319, -126.028, 0, 10, 12, 30
396.365, 520, 319, -126.028, 0, 10, 12, 30
396.399, 520, 319, -126.028, 0, 10, 12, 30
396.43, 520, 319, -126.028, 0, 10, 12, 30
396.466, 519, 319, -124.287, 0, 10, 12, 30
396.496, 519, 319, -125.167, 0, 10, 12, 30
396.534, 519, 319, -125.167, 0, 10, 12, 30
396.563, 519, 319, -125.167, 0, 10, 12, 30
396.595, 519, 319, -125.167, 0, 10, 12, 30
396.635, 519, 319, -124.287, 0, 10, 12, 30
396.666, 519, 319, -124.287, 0, 10, 12, 30
396.698, 519, 319, -124.287, 0, 10, 12, 30
396.734, 519, 319, -124.287, 0, 10, 12, 30
396.769, 519, 320, -123.691, 0, 10, 12, 30
396.796, 519, 320, -123.691, 0, 10, 12, 30
396.836, 519, 320, -123.691, 0, 10, 12, 30
396.866, 519, 320, -123.691, 0, 10, 12, 30
396.9, 518, 320, -121.891, 0, 10, 12, 30
396.934, 518, 320, -122.8, 0, 10, 12, 30
396.962, 518, 320, -122.8, 0, 10, 12, 30
396.996, 518, 320, -121.891, 0, 10, 12, 30
397.033, 518, 320, -121.329, 0, 10, 12, 30
397.063, 518, 320, -121.329, 0, 10, 12, 30
397.095, 518, 320, -121.329, 0, 10, 12, 30
397.131, 518, 320, -121.329, 0, 10, 12, 30
397.162, 518, 320, -121.329, 0, 10, 12, 30
397.199, 518, 320, -121.329, 0, 10, 12, 30
397.234, 518, 320, -121.329, 0, 10, 12, 30
397.262, 518, 320, -121.329, 0, 10, 12, 30
397.3, 518, 320, -121.329, 0, 10, 12, 30
397.33, 517, 320, -120.412, 0, 10, 12, 30
397.361, 518, 320, -121.329, 0, 10, 12, 30
397.397, 517, 320, -120.412, 0, 10, 12, 30
397.434, 517, 321, -119.876, 0, 10, 12, 30
397.462, 517, 320, -120.412, 0, 10, 12, 30
397.501, 517, 320, -120.412, 0, 10, 12, 30
397.534, 517, 320, -120.412, 0, 10, 12, 30
397.564, 517, 321, -119.876, 0, 10, 12, 30
397.599, 517, 321, -119.876, 0, 10, 12, 30
397.634, 517, 321, -119.876, 0, 10, 12, 30
397.663, 517, 321, -119.876, 0, 10, 12, 30
397.696, 517, 321, -118.951, 0, 10, 12, 30
397.73, 517, 321, -118.951, 0, 10, 12, 30
397.764, 517, 321, -118.951, 0, 10, 12, 30
397.797, 517, 321, -118.951, 0, 10, 12, 30
397.839, 517, 321, -118.951, 0, 10, 12, 30
397.862, 517, 321, -118.951, 0, 10, 12, 30
397.9, 517, 321, -118.951, 0, 10, 12, 30
397.938, 516, 321, -118.01, 0, 10, 12, 30
397.964, 516, 321, -118.01, 0, 10, 12, 30
397.996, 516, 321, -118.01, 0, 10, 12, 30
398.035, 516, 321, -118.01, 0, 10, 12, 30
398.062, 516, 321, -118.01, 0, 10, 12, 30
398.095, 516, 321, -117.512, 0, 10, 12, 30
