Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
17.7314, 591, 268, 178.94, 12, 0, 25, 12, 2, -174.966, -353.906, 
17.7634, 591, 268, 178.94, 12, 0, 25, 12, 2, -174.966, -353.906, 
17.8001, 590, 268, 178.94, 12, 0, 25, 12, 2, -174.966, -353.906, 
17.835, 589, 268, 178.94, 12, 0, 25, 12, 2, -174.966, -353.906, 
17.8702, 589, 267, 177.985, 12, 0, 25, 12, 2, -174.86, -352.845, 
17.9001, 587, 269, 177.985, 12, 0, 25, 12, 2, -174.86, -352.845, 
17.9312, 586, 269, 177.985, 12, 0, 25, 12, 2, -174.86, -352.845, 
17.9652, 586, 269, 177.985, 12, 0, 25, 12, 2, -174.86, -352.845, 
18.0022, 585, 270, 177.985, 12, 0, 25, 12, 2, -174.86, -352.845, 
18.0373, 585, 269, 179.884, 12, 0, 25, 12, 2, -174.136, -354.02, 
18.0636, 584, 270, 179.884, 12, 0, 25, 12, 2, -174.136, -354.02, 
18.1003, 583, 270, 179.884, 12, 0, 25, 12, 2, -174.136, -354.02, 
18.1346, 582, 270, 179.884, 12, 0, 25, 12, 2, -174.136, -354.02, 
18.1698, 582, 270, 179.884, 12, 0, 25, 12, 2, -174.136, -354.02, 
18.1994, 582, 269, 146.74, 12, 0, 25, 12, 2, -174.04, -320.78, 
18.2313, 580, 271, 146.74, 12, 0, 25, 12, 2, -174.04, -320.78, 
18.2653, 580, 271, 146.74, 12, 0, 25, 12, 2, -174.04, -320.78, 
18.2992, 579, 271, 146.74, 12, 0, 25, 12, 2, -174.04, -320.78, 
18.3321, 579, 270, 179.967, 12, 0, 25, 12, 2, -173.625, -353.591, 
18.3635, 578, 271, 179.967, 12, 0, 25, 12, 2, -173.625, -353.591, 
18.3984, 577, 271, 179.967, 12, 0, 25, 12, 2, -173.625, -353.591, 
18.4313, 577, 272, 179.967, 12, 0, 25, 12, 2, -173.625, -353.591, 
18.4641, 576, 271, 179.967, 12, 0, 25, 12, 2, -173.625, -353.591, 
18.5033, 576, 270, -143.141, 12, 0, 25, 12, 2, -173.517, 30.3759, 
18.5325, 575, 273, -143.141, 12, 0, 25, 12, 2, -173.517, 30.3759, 
18.5682, 575, 272, -174.405, 12, 0, 25, 12, 2, -172.835, -1.57042, 
18.5995, 573, 273, -174.405, 12, 0, 25, 12, 2, -172.835, -1.57042, 
18.6321, 573, 272, -177.532, 12, 0, 25, 12, 2, -172.753, -4.77879, 
18.6634, 572, 272, -177.532, 12, 0, 25, 12, 2, -172.753, -4.77879, 
18.7005, 571, 273, -177.532, 12, 0, 25, 12, 3, -172.753, -4.77879, 
18.7353, 571, 272, -177.532, 12, 0, 25, 12, 3, -172.753, -4.77879, 
18.7692, 570, 272, -177.532, 12, 0, 25, 12, 3, -172.753, -4.77879, 
18.7993, 570, 272, -178.925, 12, 0, 25, 12, 3, -172.626, -6.29878, 
18.8308, 569, 273, -178.925, 12, 0, 25, 12, 3, -172.626, -6.29878, 
18.8648, 568, 273, -178.925, 12, 0, 25, 12, 3, -172.626, -6.29878, 
18.8993, 568, 273, -178.925, 12, 0, 25, 12, 3, -172.626, -6.29878, 
18.932, 568, 272, -177.023, 12, 0, 25, 12, 3, -172.539, -4.48307, 
18.9636, 566, 273, -177.023, 12, 0, 25, 12, 3, -172.539, -4.48307, 
19.0006, 566, 274, -177.023, 12, 0, 25, 12, 3, -172.539, -4.48307, 
19.0348, 565, 274, -177.023, 12, 0, 25, 12, 3, -172.539, -4.48307, 
19.0693, 565, 274, -177.023, 12, 0, 25, 12, 3, -172.539, -4.48307, 
19.099, 565, 273, -177.011, 12, 0, 25, 12, 3, -172.064, -4.94665, 
19.1311, 564, 275, -177.011, 12, 0, 25, 12, 3, -172.064, -4.94665, 
19.1649, 564, 275, -177.011, 12, 0, 25, 12, 3, -172.064, -4.94665, 
19.2007, 562, 274, -177.011, 12, 14, 25, 30, 3, -172.064, -4.94665, 
19.2386, 562, 274, -178.7, 12, 14, 25, 30, 3, -171.573, -7.12717, 
19.2653, 561, 274, -178.7, 12, 14, 25, 30, 3, -171.573, -7.12717, 
19.2987, 561, 275, -178.7, 12, 14, 25, 30, 3, -171.573, -7.12717, 
19.3313, 561, 275, -178.7, 12, 14, 25, 30, 3, -171.573, -7.12717, 
19.3641, 560, 275, -178.7, 12, 14, 25, 30, 3, -171.573, -7.12717, 
19.4043, 560, 274, -177.981, 12, 14, 25, 30, 3, -171.469, -6.5115, 
19.4322, 559, 275, -177.981, 12, 14, 25, 30, 3, -171.469, -6.5115, 
19.4672, 558, 276, -177.981, 12, 14, 25, 30, 3, -171.469, -6.5115, 
19.4992, 558, 275, -177.981, 12, 14, 25, 30, 3, -171.469, -6.5115, 
19.5319, 558, 275, -176.913, 12, 14, 25, 30, 3, -171.009, -5.90427, 
19.5631, 557, 276, -176.913, 12, 14, 25, 30, 3, -171.009, -5.90427, 
19.6034, 556, 276, -176.913, 12, 14, 25, 30, 3, -171.009, -5.90427, 
19.6348, 556, 276, -176.913, 12, 14, 25, 30, 3, -171.009, -5.90427, 
19.6698, 555, 276, -176.913, 12, 14, 25, 30, 3, -171.009, -5.90427, 
19.6992, 555, 275, -177.866, 12, 14, 25, 30, 3, -170.838, -7.02799, 
19.7312, 554, 276, -177.866, 12, 14, 25, 30, 3, -170.838, -7.02799, 
19.7648, 554, 275, -176.871, 12, 14, 25, 30, 3, -170.779, -6.09166, 
19.8027, 553, 277, -176.871, 12, 14, 25, 30, 3, -170.779, -6.09166, 
19.837, 553, 276, -177.778, 12, 14, 25, 30, 3, -170.356, -7.4225, 
19.8637, 552, 277, -177.778, 12, 14, 25, 30, 3, -170.356, -7.4225, 
19.8988, 552, 277, -177.778, 12, 14, 25, 30, 3, -170.356, -7.4225, 
19.9325, 551, 277, -177.778, 12, 14, 25, 30, 3, -170.356, -7.4225, 
19.9651, 551, 277, -177.778, 12, 14, 25, 30, 3, -170.356, -7.4225, 
19.9999, 551, 276, -176.925, 12, 14, 25, 30, 3, -170.23, -6.69474, 
20.0306, 550, 278, -176.925, 12, 14, 25, 30, 3, -170.23, -6.69474, 
20.0639, 549, 277, -176.925, 12, 14, 25, 30, 3, -170.23, -6.69474, 
20.0991, 548, 278, -176.925, 12, 14, 25, 30, 3, -170.23, -6.69474, 
20.1314, 548, 277, -177.722, 12, 14, 25, 30, 3, -169.661, -8.06116, 
20.163, 548, 278, -177.722, 12, 14, 25, 30, 3, -169.661, -8.06116, 
20.1992, 547, 278, -177.722, 12, 14, 25, 30, 3, -169.661, -8.06116, 
20.2314, 547, 278, -177.722, 12, 14, 25, 30, 3, -169.661, -8.06116, 
20.2632, 547, 279, -177.722, 12, 14, 25, 30, 3, -169.661, -8.06116, 
20.3007, 547, 278, -177.782, 12, 14, 25, 30, 3, -169.216, -8.56635, 
20.3318, 545, 279, -177.782, 12, 14, 25, 30, 3, -169.216, -8.56635, 
20.3667, 545, 279, -177.782, 12, 14, 25, 30, 3, -169.216, -8.56635, 
20.3998, 545, 279, -177.782, 12, 14, 25, 30, 3, -169.216, -8.56635, 
20.4322, 544, 279, -177.782, 12, 14, 25, 30, 3, -169.216, -8.56635, 
20.4636, 544, 278, -176.921, 12, 14, 25, 30, 3, -168.996, -7.92502, 
20.5003, 543, 279, -176.921, 12, 14, 25, 30, 3, -168.996, -7.92502, 
20.5347, 543, 279, -176.921, 12, 14, 25, 30, 3, -168.996, -7.92502, 
20.5693, 542, 279, -176.921, 12, 14, 25, 30, 3, -168.996, -7.92502, 
20.5994, 541, 279, -176.921, 12, 14, 25, 30, 3, -168.996, -7.92502, 
20.631, 541, 278, -176.767, 12, 14, 25, 30, 3, -168.768, -7.99907, 
20.6647, 541, 280, -176.767, 12, 14, 25, 30, 3, -168.768, -7.99907, 
20.7034, 540, 280, -176.767, 12, 14, 25, 30, 3, -168.768, -7.99907, 
20.7371, 540, 280, -176.767, 12, 14, 25, 30, 3, -168.768, -7.99907, 
20.7639, 540, 279, -177.865, 12, 14, 25, 30, 3, -168.297, -9.56757, 
20.8006, 539, 280, -177.865, 12, 14, 25, 30, 3, -168.297, -9.56757, 
20.8351, 539, 280, -177.865, 12, 14, 25, 30, 3, -168.297, -9.56757, 
20.8702, 538, 281, -177.865, 12, 14, 25, 30, 3, -168.297, -9.56757, 
20.8992, 538, 281, -177.865, 12, 14, 25, 30, 3, -168.297, -9.56757, 
20.9307, 538, 280, -176.922, 12, 14, 25, 30, 3, -167.735, -9.18708, 
20.964, 537, 281, -176.922, 12, 14, 25, 30, 3, -167.735, -9.18708, 
21.0007, 537, 280, -177.747, 12, 14, 25, 30, 3, -167.648, -10.0988, 
21.0373, 536, 281, -177.747, 12, 14, 25, 30, 3, -167.648, -10.0988, 
21.0635, 536, 280, -176.913, 12, 14, 25, 30, 3, -167.56, -9.35244, 
21.1006, 535, 282, -176.913, 12, 14, 25, 30, 3, -167.56, -9.35244, 
21.1343, 534, 282, -176.913, 12, 14, 25, 30, 3, -167.56, -9.35244, 
21.1692, 534, 282, -176.913, 12, 14, 25, 30, 3, -167.56, -9.35244, 
21.1995, 533, 282, -176.913, 12, 14, 25, 30, 3, -167.56, -9.35244, 
21.2307, 533, 281, -177.83, 12, 14, 25, 30, 3, -166.88, -10.9501, 
21.2645, 533, 282, -177.83, 12, 14, 25, 30, 3, -166.88, -10.9501, 
21.3024, 532, 282, -177.83, 12, 14, 25, 30, 3, -166.88, -10.9501, 
21.3316, 533, 283, -177.83, 12, 14, 25, 30, 3, -166.88, -10.9501, 
21.3628, 532, 282, -177.963, 12, 14, 25, 30, 3, -166.373, -11.5899, 
21.3992, 531, 282, -177.963, 12, 14, 25, 30, 3, -166.373, -11.5899, 
21.435, 531, 283, -177.963, 12, 14, 25, 30, 3, -166.373, -11.5899, 
21.47, 531, 284, -177.963, 12, 14, 25, 30, 3, -166.373, -11.5899, 
21.5025, 530, 283, -177.963, 12, 14, 25, 30, 3, -166.373, -11.5899, 
21.5321, 530, 282, -178.715, 12, 14, 25, 30, 3, -166.171, -12.5439, 
21.5674, 529, 283, -178.715, 12, 14, 25, 30, 3, -166.171, -12.5439, 
21.6023, 529, 282, -177.927, 12, 14, 25, 30, 3, -166.068, -11.8582, 
21.6313, 528, 284, -177.927, 12, 14, 25, 30, 3, -166.068, -11.8582, 
21.6636, 528, 283, -177.848, 12, 14, 25, 30, 3, -165.543, -12.3044, 
21.7006, 528, 284, -177.848, 12, 14, 25, 30, 3, -165.543, -12.3044, 
21.7326, 527, 284, -177.848, 12, 14, 25, 30, 3, -165.543, -12.3044, 
21.7685, 526, 284, -177.848, 12, 14, 25, 30, 3, -165.543, -12.3044, 
21.799, 526, 284, -177.848, 12, 14, 25, 30, 3, -165.543, -12.3044, 
21.8309, 526, 283, -178.719, 12, 14, 25, 30, 3, -165.324, -13.3959, 
21.8641, 526, 285, -178.719, 12, 14, 25, 30, 3, -165.324, -13.3959, 
21.9008, 525, 285, -178.719, 12, 14, 25, 30, 3, -165.324, -13.3959, 
21.9383, 524, 284, -178.719, 12, 14, 25, 30, 3, -165.324, -13.3959, 
21.9704, 524, 284, -178.812, 12, 14, 25, 30, 3, -164.667, -14.1456, 
22.0006, 524, 285, -178.812, 12, 14, 25, 30, 3, -164.667, -14.1456, 
22.0347, 523, 285, -178.812, 12, 14, 25, 30, 3, -164.667, -14.1456, 
22.069, 523, 285, -178.812, 12, 14, 25, 30, 3, -164.667, -14.1456, 
22.0995, 523, 285, -178.812, 12, 14, 25, 30, 3, -164.667, -14.1456, 
22.131, 523, 284, -178.92, 12, 14, 25, 30, 3, -164.548, -14.3718, 
22.1648, 522, 286, -178.92, 12, 14, 25, 30, 3, -164.548, -14.3718, 
22.2028, 522, 285, 144.108, 12, 14, 25, 30, 3, -163.993, -308.101, 
22.2375, 521, 286, 144.108, 12, 14, 25, 30, 3, -163.993, -308.101, 
22.264, 521, 285, -146.616, 12, 14, 25, 30, 3, -163.867, 17.2508, 
22.3012, 521, 287, -146.616, 12, 14, 25, 30, 3, -163.867, 17.2508, 
22.3346, 520, 287, -146.616, 12, 14, 25, 30, 3, -163.867, 17.2508, 
22.3696, 520, 287, -146.616, 12, 14, 25, 30, 3, -163.867, 17.2508, 
22.4051, 519, 287, -146.616, 12, 14, 25, 30, 3, -163.867, 17.2508, 
22.4325, 519, 286, 176.734, 12, 14, 25, 30, 3, -163.168, -339.902, 
22.4668, 519, 287, 176.734, 12, 14, 25, 30, 3, -163.168, -339.902, 
22.5052, 518, 287, 176.734, 12, 14, 25, 30, 3, -163.168, -339.902, 
22.5377, 518, 288, 176.734, 12, 14, 25, 30, 3, -163.168, -339.902, 
22.5635, 518, 287, 179.997, 12, 14, 25, 30, 3, -162.591, -342.587, 
22.6033, 517, 288, 179.997, 12, 14, 25, 30, 3, -162.591, -342.587, 
22.6344, 517, 288, 179.997, 12, 14, 25, 30, 2, -162.591, -342.587, 
22.6694, 517, 288, 179.997, 12, 14, 25, 30, 2, -162.591, -342.587, 
22.7038, 516, 288, 179.997, 12, 14, 25, 30, 2, -162.591, -342.587, 
22.7317, 516, 287, 180, 12, 14, 25, 30, 2, -162.309, -342.309, 
22.7668, 516, 288, 180, 12, 14, 25, 30, 2, -162.309, -342.309, 
22.8014, 515, 289, 180, 12, 14, 25, 30, 2, -162.309, -342.309, 
22.8322, 515, 289, 180, 12, 14, 25, 30, 2, -162.309, -342.309, 
22.8627, 515, 288, 180, 12, 14, 25, 30, 2, -162.309, -342.309, 
22.9048, 515, 287, -143.123, 12, 14, 25, 30, 2, -162.165, 19.0423, 
22.9338, 514, 289, -143.123, 12, 14, 25, 30, 2, -162.165, 19.0423, 
22.968, 514, 289, -143.123, 12, 14, 25, 30, 3, -162.165, 19.0423, 
23.0032, 513, 289, -143.123, 12, 14, 25, 30, 3, -162.165, 19.0423, 
23.0319, 513, 289, -143.123, 12, 0, 25, 12, 3, -162.165, 19.0423, 
23.0666, 513, 288, 176.769, 12, 0, 25, 12, 3, -161.413, -338.182, 
23.1059, 512, 289, 176.769, 12, 0, 25, 12, 3, -161.413, -338.182, 
23.1367, 512, 290, 176.769, 12, 0, 25, 12, 3, -161.413, -338.182, 
23.1641, 512, 290, 176.769, 12, 0, 25, 12, 3, -161.413, -338.182, 
23.2037, 512, 289, 179.987, 12, 0, 25, 12, 3, -160.801, -340.788, 
23.234, 511, 291, 179.987, 12, 0, 25, 12, 3, -160.801, -340.788, 
23.2697, 511, 291, 179.987, 12, 0, 25, 12, 2, -160.801, -340.788, 
23.309, 510, 290, 179.987, 12, 0, 25, 12, 2, -160.801, -340.788, 
23.3319, 510, 291, 179.987, 12, 0, 25, 12, 2, -160.801, -340.788, 
23.3671, 510, 290, 180, 12, 0, 25, 12, 2, -160.017, -340.017, 
23.4039, 509, 291, 180, 12, 0, 25, 12, 2, -160.017, -340.017, 
23.4309, 509, 290, 180, 12, 0, 25, 12, 2, -159.848, -339.848, 
23.4626, 509, 291, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.4992, 509, 290, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.5326, 508, 291, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.5687, 508, 291, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.6048, 508, 291, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.631, 507, 291, 180, 12, 14, 25, 30, 2, -159.848, -339.848, 
23.6636, 507, 290, 178.93, 12, 14, 25, 30, 2, -159.503, -338.433, 
23.7013, 507, 292, 178.93, 12, 14, 25, 30, 2, -159.503, -338.433, 
23.7353, 506, 292, 178.93, 12, 14, 25, 30, 2, -159.503, -338.433, 
23.7641, 506, 292, 178.93, 12, 14, 25, 30, 2, -159.503, -338.433, 
23.8065, 506, 291, 178.919, 12, 0, 25, 12, 2, -158.854, -337.773, 
23.8354, 505, 292, 178.919, 12, 0, 25, 12, 2, -158.854, -337.773, 
23.8686, 505, 292, 178.919, 12, 0, 25, 12, 2, -158.854, -337.773, 
23.9048, 505, 292, 178.919, 12, 0, 25, 12, 2, -158.854, -337.773, 
23.9305, 505, 292, 178.919, 12, 0, 25, 12, 2, -158.854, -337.773, 
23.9639, 505, 291, 178.917, 12, 0, 25, 12, 2, -158.671, -337.588, 
24.0005, 504, 293, 178.917, 12, 0, 25, 12, 2, -158.671, -337.588, 
24.0359, 504, 293, 178.917, 12, 0, 25, 12, 2, -158.671, -337.588, 
24.0644, 504, 293, 178.917, 12, 0, 25, 12, 2, -158.671, -337.588, 
24.101, 504, 292, 178.937, 12, 0, 25, 12, 2, -158.009, -336.946, 
24.1313, 503, 293, 178.937, 12, 0, 25, 12, 2, -158.009, -336.946, 
24.1639, 503, 293, 178.937, 12, 0, 25, 12, 2, -158.009, -336.946, 
24.2011, 502, 293, 178.937, 12, 0, 25, 12, 2, -158.009, -336.946, 
24.2316, 502, 293, 178.937, 12, 0, 25, 12, 2, -158.009, -336.946, 
24.2629, 502, 292, 178.919, 12, 0, 25, 12, 2, -157.62, -336.539, 
24.2992, 502, 294, 178.919, 12, 0, 25, 12, 2, -157.62, -336.539, 
24.332, 501, 294, 178.919, 12, 0, 25, 12, 2, -157.62, -336.539, 
24.364, 501, 294, 178.919, 12, 0, 25, 12, 2, -157.62, -336.539, 
24.3987, 501, 293, 179.902, 12, 0, 25, 12, 2, -156.938, -336.84, 
24.432, 501, 294, 179.902, 12, 0, 25, 12, 2, -156.938, -336.84, 
24.4657, 500, 294, 179.902, 12, 0, 25, 12, 2, -156.938, -336.84, 
24.5062, 500, 294, 179.902, 12, 0, 25, 12, 2, -156.938, -336.84, 
24.5308, 500, 294, 179.902, 12, 0, 25, 12, 2, -156.938, -336.84, 
24.5667, 500, 293, 178.929, 12, 0, 25, 12, 2, -156.732, -335.661, 
24.5991, 499, 294, 178.929, 12, 0, 25, 12, 2, -156.732, -335.661, 
24.6317, 499, 293, 178.92, 12, 0, 25, 12, 2, -156.523, -335.443, 
24.6655, 499, 295, 178.92, 12, 0, 25, 12, 2, -156.523, -335.443, 
24.7007, 499, 294, 179.892, 12, 0, 25, 12, 2, -156.038, -335.93, 
24.7315, 498, 295, 179.892, 12, 0, 25, 12, 2, -156.038, -335.93, 
24.7636, 498, 295, 179.892, 12, 0, 25, 12, 2, -156.038, -335.93, 
24.8021, 498, 295, 179.892, 12, 0, 25, 12, 2, -156.038, -335.93, 
24.8318, 497, 295, 179.892, 12, 0, 25, 12, 2, -156.038, -335.93, 
24.8639, 497, 294, 178.929, 12, 0, 25, 12, 2, -155.601, -334.529, 
24.9006, 497, 295, 178.929, 12, 0, 25, 12, 2, -155.601, -334.529, 
24.9371, 497, 296, 178.929, 12, 0, 25, 12, 2, -155.601, -334.529, 
24.9633, 496, 295, 178.929, 12, 0, 25, 12, 2, -155.601, -334.529, 
25.0002, 496, 295, 178.044, 12, 0, 25, 12, 2, -154.885, -332.929, 
25.0312, 496, 296, 178.044, 12, 0, 25, 12, 2, -154.885, -332.929, 
25.064, 496, 296, 178.044, 12, 0, 25, 12, 2, -154.885, -332.929, 
25.1015, 495, 296, 178.044, 12, 0, 25, 12, 2, -154.885, -332.929, 
25.1312, 495, 296, 178.044, 12, 0, 25, 12, 2, -154.885, -332.929, 
25.1635, 495, 295, 146.705, 12, 0, 25, 12, 2, -154.654, -301.359, 
25.1998, 495, 296, 146.705, 12, 0, 25, 12, 2, -154.654, -301.359, 
25.2329, 494, 296, 146.705, 12, 0, 25, 12, 2, -154.654, -301.359, 
25.2638, 494, 296, 146.705, 12, 0, 25, 12, 2, -154.654, -301.359, 
25.3003, 494, 297, 146.705, 12, 0, 25, 12, 2, -154.654, -301.359, 
25.331, 494, 296, 179.57, 12, 0, 25, 12, 2, -153.925, -333.494, 
25.3634, 494, 297, 179.57, 12, 0, 25, 12, 2, -153.925, -333.494, 
25.4007, 493, 296, 179.57, 12, 0, 25, 12, 2, -153.925, -333.494, 
25.4308, 493, 297, 179.57, 12, 0, 25, 12, 2, -153.925, -333.494, 
25.4637, 493, 297, 179.57, 12, 0, 25, 12, 2, -153.925, -333.494, 
25.5006, 493, 296, 179.996, 12, 0, 25, 12, 2, -153.682, -333.678, 
25.5366, 492, 297, 179.996, 12, 0, 25, 12, 2, -153.682, -333.678, 
25.5643, 492, 297, 179.996, 12, 0, 25, 12, 2, -153.682, -333.678, 
25.5993, 492, 297, 179.996, 12, 0, 25, 12, 2, -153.682, -333.678, 
25.6318, 492, 296, 146.724, 12, 0, 25, 12, 2, -153.435, -300.159, 
25.665, 491, 297, 146.724, 12, 0, 25, 12, 2, -153.435, -300.159, 
25.7062, 491, 297, 146.724, 12, 0, 25, 12, 2, -153.435, -300.159, 
25.7308, 491, 298, 146.724, 12, 0, 25, 12, 2, -153.435, -300.159, 
25.7639, 491, 298, 146.724, 12, 0, 25, 12, 2, -153.435, -300.159, 
25.8008, 491, 297, 179.57, 12, 0, 25, 12, 2, -152.684, -332.254, 
25.8341, 490, 298, 179.57, 12, 0, 25, 12, 2, -152.684, -332.254, 
25.8641, 490, 297, 179.957, 12, 0, 25, 12, 2, -152.425, -332.382, 
25.9003, 490, 298, 179.957, 12, 0, 25, 12, 2, -152.425, -332.382, 
25.9355, 490, 297, 179.996, 12, 0, 25, 12, 2, -152.425, -332.421, 
25.9694, 489, 298, 179.996, 12, 0, 25, 12, 2, -152.425, -332.421, 
26.0041, 489, 298, 179.996, 12, 0, 25, 12, 2, -152.425, -332.421, 
26.0306, 489, 298, 179.996, 12, 0, 25, 12, 2, -152.425, -332.421, 
26.0634, 488, 298, 179.996, 12, 0, 25, 12, 2, -152.425, -332.421, 
26.0999, 488, 297, 178.911, 12, 0, 25, 12, 2, -151.894, -330.805, 
26.1332, 488, 299, 178.911, 12, 0, 25, 12, 2, -151.894, -330.805, 
26.164, 488, 298, 178.911, 12, 0, 25, 12, 2, -151.894, -330.805, 
26.2003, 488, 299, 178.911, 12, 0, 25, 12, 2, -151.894, -330.805, 
26.235, 488, 298, 179.902, 12, 0, 25, 12, 2, -151.39, -331.291, 
26.2691, 488, 299, 179.902, 12, 0, 25, 12, 2, -151.39, -331.291, 
26.3051, 487, 299, 179.902, 12, 0, 25, 12, 2, -151.39, -331.291, 
26.3302, 487, 299, 179.902, 12, 0, 25, 12, 2, -151.39, -331.291, 
26.3637, 487, 299, 179.902, 12, 0, 25, 12, 2, -151.39, -331.291, 
26.4011, 487, 298, 179.999, 12, 0, 25, 12, 2, -151.113, -331.112, 
26.4366, 486, 300, 179.999, 12, 0, 25, 12, 2, -151.113, -331.112, 
26.4641, 486, 299, 179.999, 12, 0, 25, 12, 2, -151.113, -331.112, 
26.5008, 486, 299, 179.999, 12, 0, 25, 12, 2, -151.113, -331.112, 
26.5344, 486, 299, 178.93, 12, 0, 25, 12, 2, -150.327, -329.257, 
26.5635, 485, 300, 178.93, 12, 0, 25, 12, 2, -150.327, -329.257, 
26.5999, 485, 300, 178.93, 12, 0, 25, 12, 2, -150.327, -329.257, 
26.6313, 485, 300, 178.93, 12, 0, 25, 12, 2, -150.327, -329.257, 
26.6666, 485, 300, 178.93, 12, 0, 25, 12, 2, -150.327, -329.257, 
26.7027, 485, 299, 179.989, 12, 0, 25, 12, 2, -150.038, -330.027, 
26.7312, 484, 300, 179.989, 12, 0, 25, 12, 2, -150.038, -330.027, 
26.7629, 484, 300, 179.989, 12, 0, 25, 12, 2, -150.038, -330.027, 
26.799, 484, 300, 179.989, 12, 0, 25, 12, 2, -150.038, -330.027, 
26.8324, 484, 299, 180, 12, 0, 25, 12, 2, -149.744, -329.744, 
26.8672, 484, 300, 180, 12, 0, 25, 12, 2, -149.744, -329.744, 
26.9061, 484, 300, 180, 12, 0, 25, 12, 2, -149.744, -329.744, 
26.9311, 483, 301, 180, 12, 0, 25, 12, 2, -149.744, -329.744, 
26.9639, 483, 300, 180, 12, 0, 25, 12, 2, -149.744, -329.744, 
27, 483, 299, 147.697, 12, 0, 25, 12, 2, -149.444, -297.141, 
27.0361, 483, 301, 147.697, 12, 0, 25, 12, 2, -149.444, -297.141, 
27.0636, 483, 300, 176.77, 12, 0, 25, 12, 2, -148.935, -325.705, 
27.1009, 482, 301, 176.77, 12, 0, 25, 12, 2, -148.935, -325.705, 
27.1327, 482, 300, 179.677, 12, 0, 25, 12, 2, -148.627, -328.304, 
27.1635, 482, 301, 179.677, 12, 0, 25, 12, 2, -148.627, -328.304, 
27.201, 481, 301, 179.677, 12, 0, 25, 12, 2, -148.627, -328.304, 
27.2324, 481, 301, 179.677, 12, 0, 25, 12, 2, -148.627, -328.304, 
27.2659, 481, 301, 179.677, 12, 0, 25, 12, 2, -148.627, -328.304, 
27.3029, 481, 300, -143.012, 12, 0, 25, 12, 2, -148.314, 5.30194, 
27.3364, 481, 301, -143.012, 12, 0, 25, 12, 2, -148.314, 5.30194, 
27.3644, 481, 301, -143.012, 12, 0, 25, 12, 2, -148.314, 5.30194, 
27.4002, 481, 301, -143.012, 12, 0, 25, 12, 2, -148.314, 5.30194, 
27.435, 481, 300, -178.883, 12, 0, 25, 12, 2, -148.314, -30.5695, 
27.4684, 480, 301, -178.883, 12, 0, 25, 12, 2, -148.314, -30.5695, 
27.5046, 480, 301, -178.883, 12, 0, 25, 12, 2, -148.314, -30.5695, 
27.531, 480, 301, -178.883, 12, 0, 25, 12, 2, -148.314, -30.5695, 
27.5643, 480, 301, -178.883, 12, 0, 25, 12, 2, -148.314, -30.5695, 
27.6001, 480, 300, -178.917, 12, 0, 25, 12, 2, -147.995, -30.9222, 
27.6313, 479, 301, -178.917, 12, 0, 25, 12, 2, -147.995, -30.9222, 
27.6638, 479, 302, -178.917, 12, 0, 25, 12, 2, -147.995, -30.9222, 
27.7002, 479, 301, -178.917, 12, 0, 25, 12, 2, -147.995, -30.9222, 
27.7356, 478, 302, -178.917, 12, 0, 25, 12, 2, -147.995, -30.9222, 
27.7694, 478, 301, -178.9, 12, 0, 25, 12, 2, -146.821, -32.0789, 
27.8053, 478, 302, -178.9, 12, 0, 25, 12, 2, -146.821, -32.0789, 
27.8322, 478, 302, -178.9, 12, 0, 25, 12, 2, -146.821, -32.0789, 
27.8666, 477, 302, -178.9, 12, 0, 25, 12, 2, -146.821, -32.0789, 
27.9027, 478, 302, -178.9, 12, 0, 25, 12, 2, -146.821, -32.0789, 
27.9378, 478, 301, -178.919, 12, 0, 25, 12, 2, -146.821, -32.0974, 
27.9627, 477, 303, -178.919, 12, 0, 25, 12, 2, -146.821, -32.0974, 
27.9988, 477, 303, -178.919, 12, 0, 25, 12, 2, -146.821, -32.0974, 
28.0337, 477, 303, -178.919, 12, 0, 25, 12, 2, -146.821, -32.0974, 
28.0699, 477, 302, -177.84, 12, 0, 25, 12, 2, -145.968, -31.8721, 
28.1052, 477, 303, -177.84, 12, 0, 25, 12, 2, -145.968, -31.8721, 
28.131, 477, 303, -177.84, 12, 0, 25, 12, 2, -145.968, -31.8721, 
28.1638, 476, 303, -177.84, 12, 0, 25, 12, 2, -145.968, -31.8721, 
28.2008, 476, 303, -177.84, 12, 0, 25, 12, 2, -145.968, -31.8721, 
28.2373, 476, 302, -177.839, 12, 0, 25, 12, 2, -145.62, -32.2193, 
28.2637, 475, 303, -177.839, 12, 0, 25, 12, 2, -145.62, -32.2193, 
28.2987, 475, 302, -177.802, 12, 0, 25, 12, 2, -145.265, -32.5364, 
28.3327, 475, 303, -177.802, 12, 0, 25, 12, 2, -145.265, -32.5364, 
28.3651, 475, 302, -177.835, 12, 0, 25, 12, 2, -145.265, -32.57, 
28.4061, 475, 303, -177.835, 12, 0, 25, 12, 2, -145.265, -32.57, 
28.4308, 475, 303, -177.835, 12, 0, 25, 12, 2, -145.265, -32.57, 
